LECROYWaveRunner9S,21305,Waveform
Segments,1,SegmentSize,5002
Ampl
0.400974
0.401036
0.400865
0.401042
0.400933
0.400776
0.400796
0.400871
0.401001
0.401001
0.400858
0.400782
0.400782
0.400899
0.400823
0.400776
0.400495
0.400885
0.400673
0.400762
0.400694
0.4007
0.400837
0.400611
0.40068
0.400687
0.40057
0.400865
0.400885
0.40094
0.401036
0.40107
0.400981
0.400776
0.401008
0.401001
0.400858
0.400926
0.400735
0.400803
0.400817
0.400851
0.400899
0.400933
0.400796
0.400885
0.400953
0.401104
0.400981
0.400851
0.400892
0.401056
0.401022
0.401172
0.400871
0.400871
0.400865
0.400851
0.400865
0.400858
0.400837
0.40083
0.400851
0.401008
0.400974
0.400817
0.400851
0.400967
0.400878
0.40109
0.40096
0.400817
0.400878
0.400899
0.400803
0.400735
0.400769
0.400762
0.400871
0.400967
0.400789
0.400878
0.400878
0.400776
0.401077
0.401077
0.400899
0.400796
0.400837
0.400762
0.400892
0.401083
0.400865
0.400878
0.400817
0.400803
0.400721
0.400782
0.400865
0.400646
0.400803
0.400837
0.400611
0.400851
0.40081
0.400803
0.400776
0.400912
0.400714
0.400748
0.400748
0.400878
0.400782
0.400782
0.400953
0.401029
0.401022
0.401166
0.400906
0.401166
0.400803
0.40109
0.400899
0.400817
0.400858
0.400817
0.400871
0.40096
0.400947
0.40081
0.400844
0.400823
0.400865
0.400974
0.40094
0.400803
0.400878
0.401008
0.40081
0.401001
0.400926
0.400899
0.400865
0.400796
0.400728
0.400899
0.40081
0.400735
0.400762
0.400865
0.400885
0.400885
0.400707
0.400673
0.400776
0.400379
0.399941
0.399756
0.399469
0.399578
0.399893
0.400351
0.400454
0.400728
0.400721
0.40083
0.400837
0.400851
0.400611
0.40031
0.400468
0.40057
0.400694
0.400434
0.400468
0.400536
0.400468
0.400386
0.400338
0.400447
0.40042
0.400481
0.400481
0.400522
0.400543
0.400386
0.400509
0.400652
0.400618
0.400584
0.400529
0.400557
0.400495
0.400591
0.400516
0.400584
0.400509
0.400598
0.40057
0.400769
0.400721
0.400741
0.400666
0.400666
0.400762
0.400803
0.400666
0.40057
0.400673
0.40081
0.400707
0.400755
0.400618
0.4007
0.400536
0.400782
0.400851
0.40081
0.400673
0.400639
0.400543
0.400598
0.400673
0.40068
0.400782
0.400707
0.400577
0.400529
0.400379
0.400516
0.40057
0.400536
0.400427
0.400605
0.400632
0.400789
0.400687
0.400755
0.400789
0.400673
0.400871
0.401672
0.402958
0.404785
0.405688
0.405715
0.406023
0.410223
0.424604
0.439901
0.443239
0.446982
0.440995
0.414855
0.396028
0.396171
0.39925
0.398607
0.399749
0.402657
0.402842
0.401569
0.401467
0.401884
0.401234
0.400947
0.401398
0.401207
0.401289
0.401357
0.401391
0.401289
0.401282
0.401309
0.401316
0.401508
0.401104
0.401302
0.401364
0.401501
0.401371
0.401241
0.401193
0.40122
0.401138
0.402349
0.405578
0.408137
0.408561
0.409601
0.408041
0.403567
0.40042
0.400317
0.400823
0.400632
0.401049
0.401405
0.401426
0.401125
0.401145
0.40135
0.401227
0.401166
0.400947
0.401104
0.401179
0.401145
0.40107
0.401118
0.401063
0.401234
0.401145
0.401261
0.401097
0.401261
0.401049
0.40122
0.401022
0.401261
0.401302
0.401432
0.401371
0.401378
0.401364
0.401296
0.401296
0.40096
0.400488
0.400153
0.39979
0.399845
0.399941
0.400085
0.400324
0.400735
0.400796
0.400782
0.400516
0.400652
0.400543
0.400721
0.400666
0.400741
0.400769
0.400926
0.400823
0.400851
0.400892
0.400885
0.400892
0.400947
0.40094
0.400912
0.400878
0.400995
0.400912
0.400981
0.400912
0.40096
0.401008
0.401001
0.40109
0.401186
0.401015
0.400967
0.400899
0.400981
0.400885
0.400823
0.400837
0.400878
0.400878
0.400762
0.400823
0.400865
0.400721
0.400728
0.400796
0.40094
0.400823
0.401036
0.400947
0.401056
0.400782
0.400735
0.400762
0.400865
0.400865
0.400947
0.400728
0.400584
0.400762
0.400817
0.400885
0.400906
0.400769
0.400919
0.401063
0.4012
0.40094
0.400823
0.400652
0.400605
0.400919
0.401063
0.400947
0.400933
0.400899
0.400817
0.400803
0.400823
0.400796
0.400735
0.400871
0.401077
0.400912
0.400837
0.400776
0.400776
0.4007
0.400858
0.400735
0.40081
0.400598
0.400782
0.401029
0.401001
0.400967
0.400803
0.400844
0.401118
0.40109
0.401022
0.400988
0.400926
0.40081
0.401049
0.400865
0.40083
0.400748
0.400885
0.400933
0.400912
0.400878
0.400837
0.400967
0.400899
0.40096
0.400837
0.400707
0.400769
0.400912
0.400967
0.401056
