LECROYWaveRunner9S,21305,Waveform
Segments,1,SegmentSize,5002
Ampl
0.402465
0.402288
0.402411
0.402424
0.402561
0.402445
0.402513
0.402349
0.402342
0.402459
0.402329
0.402554
0.402664
0.402623
0.402575
0.402527
0.402527
0.402547
0.402315
0.402527
0.402561
0.402561
0.402411
0.40237
0.4025
0.402541
0.40263
0.402623
0.402527
0.402486
0.402527
0.402705
0.402664
0.402397
0.402438
0.402315
0.402342
0.402205
0.402349
0.40224
0.402294
0.402329
0.402363
0.402212
0.402199
0.402294
0.402479
0.402397
0.402383
0.402342
0.402424
0.402513
0.402431
0.402589
0.402541
0.402575
0.402575
0.402513
0.402677
0.402472
0.402335
0.402356
0.402452
0.402513
0.402486
0.402589
0.402527
0.402329
0.402541
0.402609
0.40252
0.402513
0.402424
0.402315
0.402363
0.40237
0.402322
0.402356
0.402418
0.402274
0.402438
0.402438
0.402329
0.402431
0.402335
0.402274
0.402383
0.402315
0.402465
0.402534
0.402445
0.402493
0.402575
0.402623
0.402609
0.402534
0.402527
0.402561
0.402568
0.402479
0.402541
0.402404
0.402568
0.402568
0.402486
0.402506
0.402541
0.402561
0.402602
0.402547
0.40237
0.402472
0.402452
0.402575
0.402288
0.40239
0.402404
0.402274
0.402376
0.402363
0.4025
0.40237
0.402308
0.40237
0.402486
0.402472
0.4025
0.402554
0.402575
0.402541
0.402493
0.402479
0.402465
0.402445
0.402445
0.402472
0.402575
0.40263
0.402506
0.402582
0.4025
0.402472
0.402431
0.402452
0.40265
0.402684
0.40263
0.402411
0.402349
0.402424
0.402383
0.402554
0.402418
0.402301
0.402383
0.402335
0.402582
0.402506
0.402376
0.40226
0.402205
0.402274
0.4025
0.402465
0.402459
0.4025
0.402459
0.402479
0.402445
0.402561
0.402493
0.402554
0.402513
0.402356
0.402411
0.402472
0.402472
0.402459
0.40239
0.402418
0.402452
0.402472
0.402445
0.402582
0.402561
0.402554
0.402479
0.402616
0.402568
0.402582
0.40252
0.402452
0.402397
0.402438
0.4025
0.40237
0.402246
0.402185
0.402267
0.402294
0.402452
0.402322
0.402315
0.402493
0.402356
0.402294
0.402445
0.402479
0.402383
0.402404
0.402698
0.402506
0.402513
0.402547
0.402609
0.402486
0.402431
0.402424
0.402438
0.402657
0.402657
0.402616
0.402541
0.402363
0.402404
0.402479
0.402541
0.40263
0.402609
0.402506
0.402472
0.402486
0.402506
0.402479
0.402281
0.402199
0.402294
0.402335
0.402383
0.4025
0.402493
0.402322
0.402404
0.40239
0.402411
0.402513
0.40252
0.402513
0.402459
0.402486
0.402602
0.402561
0.402643
0.402568
0.402602
0.4025
0.402623
0.402575
0.402568
0.402431
0.402465
0.402534
0.402418
0.402575
0.402486
0.402479
0.402582
0.402404
0.402376
0.402568
0.402397
0.402349
0.402335
0.402301
0.402308
0.402452
0.402397
0.402383
0.402288
0.402383
0.402356
0.402424
0.4025
0.402486
0.402527
0.402506
0.402486
0.402527
0.402677
0.4025
0.402363
0.40239
0.402418
0.40252
0.402534
0.402664
0.402459
0.402493
0.402404
0.402335
0.402794
0.403581
0.404819
0.406461
0.406734
0.407179
0.407364
0.41127
0.426184
0.442254
0.448576
0.455424
0.44941
0.419815
0.398757
0.398621
0.401542
0.400139
0.401275
0.404415
0.404627
0.403293
0.403464
0.403724
0.403273
0.402944
0.403129
0.403245
0.403245
0.403088
0.403307
0.403266
0.403163
0.403211
0.403245
0.403293
0.403191
0.403088
0.403102
0.403191
0.403252
0.403156
0.403238
0.403061
0.403129
0.404518
0.408055
0.410271
0.411858
0.412885
0.410962
0.405688
0.402233
0.402212
0.402329
0.402342
0.40276
0.403286
0.403259
0.402978
0.40317
0.403081
0.403156
0.403047
0.403006
0.402965
0.402999
0.403177
0.403218
0.403088
0.403177
0.403238
0.403232
0.40317
0.402992
0.402978
0.403047
0.40315
0.40328
0.403184
0.403197
0.403273
0.403225
0.403314
0.403314
0.403197
0.403081
0.403074
0.402972
0.402965
0.403013
0.403033
0.403054
0.403033
0.403081
0.403033
0.402862
0.402992
0.402951
0.402999
0.403026
0.403081
0.403129
0.403293
0.403197
0.403081
0.403204
0.40328
0.403177
0.403252
0.403136
0.403115
0.40317
0.403218
0.403081
0.403307
0.403232
0.403286
0.403197
0.403211
0.403211
0.403122
0.403293
0.403115
0.403115
0.403156
0.403088
0.402985
0.403006
0.402951
0.402978
0.403006
0.403033
0.40304
0.402965
0.402985
0.402999
0.403115
0.403006
0.403095
0.403191
0.403136
0.403102
0.40317
0.403197
0.403129
0.403143
0.403245
0.403156
0.403115
0.403177
0.403136
0.403184
0.403184
0.403095
