LECROYWaveRunner9S,21305,Waveform
Segments,1,SegmentSize,5002
Ampl
0.402082
0.401857
0.401966
0.402082
0.402089
0.402103
0.402075
0.40211
0.402164
0.402288
0.402267
0.40198
0.402028
0.402048
0.402116
0.402103
0.40211
0.401945
0.402021
0.40198
0.402028
0.401987
0.402096
0.402028
0.402089
0.402205
0.402199
0.402178
0.402069
0.402069
0.401877
0.402226
0.402103
0.401945
0.402096
0.402041
0.402089
0.402055
0.401973
0.401966
0.401918
0.401754
0.40187
0.402123
0.402288
0.402
0.402116
0.402
0.40211
0.402041
0.402171
0.402062
0.402158
0.402055
0.402021
0.402144
0.402116
0.402041
0.402089
0.402041
0.40198
0.402034
0.402082
0.402069
0.402048
0.402014
0.401952
0.402055
0.402055
0.402158
0.402144
0.401973
0.402062
0.402158
0.40211
0.402041
0.402
0.402075
0.401987
0.402062
0.402192
0.40213
0.402178
0.402151
0.402096
0.402014
0.402021
0.40198
0.402164
0.402123
0.402192
0.402021
0.401904
0.402062
0.402062
0.401904
0.402089
0.402103
0.402178
0.402048
0.402041
0.402205
0.402185
0.402178
0.402007
0.401952
0.402075
0.402028
0.402089
0.401925
0.401952
0.402089
0.402171
0.402089
0.402014
0.401857
0.401829
0.401966
0.402028
0.401891
0.401952
0.402075
0.402041
0.402
0.402
0.402075
0.402075
0.40226
0.402192
0.402199
0.40198
0.401925
0.402014
0.402123
0.402349
0.402069
0.401932
0.402
0.402055
0.40198
0.402021
0.402021
0.402007
0.402089
0.402082
0.402158
0.40213
0.402082
0.401973
0.402096
0.402028
0.401945
0.40211
0.401966
0.401952
0.402178
0.402164
0.401966
0.401904
0.40185
0.401863
0.40185
0.402
0.401987
0.402164
0.402082
0.402028
0.401966
0.402028
0.402
0.401966
0.402048
0.402158
0.402123
0.401945
0.401993
0.402062
0.401959
0.401973
0.402021
0.402178
0.402062
0.402096
0.402137
0.40213
0.402034
0.402082
0.402123
0.401973
0.402007
0.401945
0.401925
0.401945
0.402041
0.402014
0.402062
0.401952
0.402041
0.402041
0.402055
0.40198
0.401993
0.402103
0.401925
0.402123
0.402185
0.402116
0.402014
0.402
0.402151
0.401925
0.402048
0.402096
0.402021
0.40198
0.401638
0.40146
0.401042
0.400919
0.401022
0.40135
0.401501
0.401898
0.401815
0.401788
0.401822
0.401768
0.401829
0.40187
0.401679
0.401795
0.401815
0.401822
0.40174
0.401631
0.401692
0.401884
0.401815
0.401829
0.401802
0.401802
0.401754
0.40187
0.40187
0.401836
0.401644
0.401699
0.401733
0.401987
0.401774
0.40172
0.401829
0.401863
0.40187
0.401959
0.401857
0.401877
0.401795
0.401904
0.401945
0.401857
0.401815
0.40172
0.401857
0.401945
0.401857
0.401631
0.401733
0.40185
0.401884
0.401829
0.401781
0.401624
0.401583
0.401877
0.40187
0.401795
0.401761
0.401781
0.401781
0.401863
0.40174
0.401747
0.401747
0.401898
0.401918
0.401836
0.401959
0.401747
0.401877
0.40187
0.401918
0.401863
0.401877
0.401877
0.401884
0.401918
0.401781
0.401761
0.401747
0.402164
0.402965
0.403936
0.405989
0.406994
0.407131
0.407309
0.411311
0.425603
0.440701
0.444095
0.447871
0.442822
0.416791
0.397813
0.398019
0.401001
0.399975
0.40083
0.403676
0.403964
0.402623
0.402664
0.403006
0.402589
0.402158
0.402363
0.40237
0.402329
0.40226
0.40237
0.402397
0.402315
0.402424
0.402472
0.402424
0.402479
0.402623
0.402493
0.402595
0.402561
0.402602
0.402465
0.402547
0.402465
0.403704
0.407377
0.40891
0.409703
0.410415
0.40815
0.403485
0.40146
0.401658
0.401898
0.401788
0.402062
0.402575
0.40237
0.402246
0.402513
0.402459
0.402411
0.402274
0.402253
0.402335
0.402356
0.40239
0.402465
0.402315
0.402363
0.402479
0.402486
0.402438
0.40226
0.40237
0.402376
0.402465
0.402363
0.402465
0.402301
0.402356
0.40224
0.402513
0.402472
0.402472
0.402329
0.402062
0.401877
0.401337
0.401172
0.400906
0.401029
0.401357
0.401863
0.402089
0.40211
0.402034
0.402123
0.402
0.402007
0.402
0.402021
0.402069
0.402069
0.40226
0.402089
0.40213
0.402075
0.402158
0.40213
0.402205
0.402069
0.401932
0.401952
0.40198
0.402246
0.402
0.402055
0.402069
0.402185
0.402164
0.402151
0.402055
0.401952
0.401987
0.401932
0.402048
0.401987
0.401993
0.402014
0.401809
0.402041
0.401945
0.40198
0.402021
0.402096
0.402041
0.402075
0.402137
0.401925
0.402089
0.402192
0.402192
0.402096
0.402021
0.402212
0.402158
0.402294
0.402199
0.402158
0.402021
0.402082
0.402205
0.402089
0.401966
0.402034
